line,trace,time,velocity,delta time,delta velocity
2240,1440,1004,2021,-907,-412
2240,1440,1328,2200,-1088,-525
2240,1440,1515,2301,-1153,-562
2240,1440,1714,2371,-1212,-562
2240,1440,1849,2436,-1169,-536
2240,1440,1957,2524,-1117,-544
2240,1440,1995,2540,-988,-505
2240,1440,2138,2605,-798,-405
2240,1440,2437,2665,-917,-360
2240,1440,2599,2712,-892,-327
2240,1440,2756,2756,-907,-302
2240,1440,2851,2795,-861,-255
2240,1440,3067,2840,-927,-230
2240,1440,3138,2873,-698,-203
2240,1440,3294,2959,-694,-239
2240,1440,3457,3071,-697,-311
2240,1440,3856,3238,-1016,-453
2240,1440,4318,3507,-1242,-652
2240,1440,5088,4083,-1788,-1123
2240,1440,5457,4312,-1997,-1232
2240,1440,6961,4694,-2821,-1314
2240,1480,94,1600,3,9
2240,1480,295,1699,-55,-24
2240,1480,425,1771,-63,-32
2240,1480,689,1903,-187,-94
2240,1480,837,1979,-157,-79
2240,1480,1037,2052,-197,-72
2240,1480,1150,2099,-107,-40
2240,1480,1298,2169,62,11
2240,1480,1356,2186,114,49
2240,1480,1458,2226,219,114
2240,1480,1678,2324,262,156
2240,1480,1936,2478,184,102
2240,1480,2116,2568,336,91
2240,1480,2278,2641,322,59
2240,1480,2452,2655,297,85
2240,1480,2597,2698,543,177
2240,1480,2755,2739,545,241
2240,1480,2899,2789,583,286
2240,1480,3037,2816,743,424
2240,1480,3137,2862,1003,518
2240,1480,3298,2974,982,486
2240,1480,3777,3222,1023,698
2240,1480,4297,3455,780,645
2240,1480,5073,4076,216,134
2240,1480,5449,4256,11,64
2240,1480,6961,4693,-1039,-239
2240,1520,94,1600,1,4
2240,1520,287,1698,6,16
2240,1520,478,1797,2,3
2240,1520,658,1882,2,-2
2240,1520,737,1926,8,-6
2240,1520,896,1990,164,70
2240,1520,1056,2051,104,49
2240,1520,1157,2097,123,63
2240,1520,1282,2144,258,116
2240,1520,1495,2242,225,118
2240,1520,1536,2264,304,176
2240,1520,1718,2351,293,183
2240,1520,1836,2431,304,184
2240,1520,1938,2478,329,166
2240,1520,2128,2609,352,71
2240,1520,2354,2654,266,46
2240,1520,2460,2666,280,74
2240,1520,2616,2699,428,121
2240,1520,2766,2734,464,186
2240,1520,2839,2767,621,293
2240,1520,2919,2807,859,397
2240,1520,3055,2818,1025,542
2240,1520,3218,2929,1064,546
2240,1520,3477,3073,1160,706
2240,1520,3775,3199,1285,901
2240,1520,4294,3454,1146,826
2240,1520,4630,3753,1263,691
2240,1520,5074,4087,1207,467
2240,1520,5437,4257,1423,423
2240,1520,5792,4378,1179,321
2240,1520,6961,4693,10,-2262
2240,1560,94,1600,6,14
2240,1560,296,1696,-11,8
2240,1560,498,1796,2,4
2240,1560,696,1883,-16,37
2240,1560,917,1991,5,8
2240,1560,1056,2056,4,4
2240,1560,1174,2114,7,1
2240,1560,1372,2199,8,11
2240,1560,1536,2266,4,14
2240,1560,1693,2341,7,14
2240,1560,1956,2482,7,8
2240,1560,2136,2592,4,8
2240,1560,2476,2674,-122,-20
2240,1560,2616,2710,-140,-31
2240,1560,2776,2744,-96,-4
2240,1560,3094,2848,-315,-83
2240,1560,3216,2945,-130,-75
2240,1560,3317,2967,-97,-7
2240,1560,3476,3065,-157,-76
2240,1560,3956,3262,-476,-182
2240,1560,4297,3478,-337,-198
2240,1560,5055,4059,-915,-679
2240,1560,5175,4121,-875,-641
2240,1560,5436,4247,-796,-498
2240,1560,6960,4694,-1905,-610
2240,1600,94,1600,6,4
2240,1600,375,1729,-135,-79
2240,1600,518,1815,-154,-81
2240,1600,689,1893,-149,-73
2240,1600,877,1973,-177,-73
2240,1600,1053,2053,-173,-73
2240,1600,1164,2102,-107,-53
2240,1600,1340,2182,-180,-82
2240,1600,1576,2292,-236,-112
2240,1600,1697,2347,-117,-47
2240,1600,1837,2425,-137,-70
2240,1600,1976,2505,-136,-65
2240,1600,2137,2608,-163,-99
2240,1600,2277,2642,-137,-32
2240,1600,2475,2683,-198,-34
2240,1600,2615,2712,-137,-28
2240,1600,2780,2740,-148,-26
2240,1600,3057,2840,-277,-80
2240,1600,3219,2933,-159,-93
2240,1600,3459,3064,-239,-124
2240,1600,3946,3254,-609,-255
2240,1600,4245,3413,-776,-354
2240,1600,5045,3970,-1298,-810
2240,1600,5398,4183,-1458,-903
2240,1680,94,1600,6,-1
2240,1680,291,1701,9,-1
2240,1680,472,1785,-12,-5
2240,1680,646,1881,-46,-21
2240,1680,876,1976,4,4
2240,1680,1013,2032,0,8
2240,1680,1119,2084,261,116
2240,1680,1377,2199,163,81
2240,1680,1537,2270,243,110
2240,1680,1773,2385,208,119
2240,1680,1877,2448,283,172
2240,1680,1976,2505,365,154
2240,1680,2157,2609,358,86
2240,1680,2338,2650,348,90
2240,1680,2512,2688,299,86
2240,1680,2675,2729,385,111
2240,1680,2797,2758,443,202
2240,1680,3058,2841,422,239
2240,1680,3253,2962,707,338
2240,1680,3478,3075,782,385
2240,1680,3973,3294,617,471
2240,1680,4257,3451,763,669
2240,1680,4581,3741,579,439
2240,1680,5017,4090,383,170
2240,1680,5137,4133,680,247
2240,1680,5396,4252,938,272
2240,1680,6961,4694,12,0
2240,1760,94,1600,3,-1
2240,1760,287,1686,-27,-26
2240,1760,413,1758,7,2
2240,1760,555,1814,145,86
2240,1760,696,1893,224,107
2240,1760,778,1936,402,159
2240,1760,918,1989,462,191
2240,1760,1067,2055,513,225
2240,1760,1177,2110,563,250
2240,1760,1359,2182,601,298
2240,1760,1595,2284,585,336
2240,1760,1737,2354,723,330
2240,1760,1837,2412,843,328
2240,1760,2016,2547,884,253
2240,1760,2175,2623,914,231
2240,1760,2358,2665,902,315
2240,1760,2456,2681,1024,399
2240,1760,2597,2697,1343,563
2240,1760,2716,2746,1504,674
2240,1760,2898,2796,1642,924
2240,1760,3079,2854,1681,1086
2240,1760,3257,2971,1743,1149
2240,1760,3477,3071,1842,1123
2240,1760,3936,3264,1893,1085
2240,1760,4218,3419,2076,1070
2240,1760,4540,3700,2423,999
2240,1760,4756,3924,2207,-57
2240,1760,4994,4083,1969,-295
2240,1760,5320,4179,1643,-621
2240,1760,5497,4263,1466,-798
2240,1760,6961,4693,2,-2262
2240,1800,94,1600,9,-1
2240,1800,350,1715,-150,-75
2240,1800,417,1751,-77,-31
2240,1800,617,1859,-197,-99
2240,1800,716,1901,-96,-41
2240,1800,882,1992,-162,-72
2240,1800,1209,2117,-309,-117
2240,1800,1416,2211,-196,-91
2240,1800,1556,2270,-136,-50
2240,1800,1675,2327,-115,-47
2240,1800,1795,2389,-115,-49
2240,1800,1915,2453,-15,7
2240,1800,1999,2508,181,112
2240,1800,2195,2619,205,61
2240,1800,2397,2676,143,24
2240,1800,2536,2695,184,45
2240,1800,2723,2740,177,60
2240,1800,2897,2791,229,68
2240,1800,3127,2865,153,115
2240,1800,3275,2981,225,139
2240,1800,3497,3114,437,196
2240,1800,3918,3307,302,153
2240,1800,4217,3461,318,268
2240,1800,4976,4078,56,37
2240,1800,5036,4105,304,135
2240,1800,5337,4218,815,236
2240,1800,6961,4694,12,5
2240,1840,94,1600,3,-6
2240,1840,299,1691,1,-11
2240,1840,517,1802,3,-2
2240,1840,674,1880,6,0
2240,1840,779,1928,16,1
2240,1840,877,1974,163,86
2240,1840,1016,2038,204,82
2240,1840,1217,2117,163,83
2240,1840,1374,2194,226,106
2240,1840,1597,2298,198,97
2240,1840,1781,2380,259,160
2240,1840,1917,2464,283,176
2240,1840,2032,2528,314,151
2240,1840,2198,2633,422,67
2240,1840,2496,2724,260,35
2240,1840,2616,2716,304,104
2240,1840,2737,2751,394,133
2240,1840,2917,2814,363,166
2240,1840,3120,2864,380,256
2240,1840,3196,2893,524,327
2240,1840,3278,2981,622,279
2240,1840,3498,3117,702,323
2240,1840,3718,3205,822,535
2240,1840,3897,3263,1059,781
2240,1840,4198,3442,882,638
2240,1840,4954,4055,386,185
2240,1840,5079,4086,1261,414
2240,1840,5338,4239,1633,455
2240,1840,6961,4694,10,-2267
2240,1880,94,1600,3,-1
2240,1880,396,1738,-127,-69
2240,1880,619,1864,-199,-124
2240,1880,834,1957,-154,-77
2240,1880,937,2008,-31,-14
2240,1880,1015,2048,5,12
2240,1880,1238,2139,2,1
2240,1880,1370,2203,10,-3
2240,1880,1557,2283,3,17
2240,1880,1737,2355,3,5
2240,1880,1938,2474,-49,-35
2240,1880,2021,2520,19,20
2240,1880,2197,2631,3,9
2240,1880,2538,2697,2,3
2240,1880,2737,2755,163,45
2240,1880,2897,2800,290,99
2240,1880,3119,2863,181,137
2240,1880,3196,2895,284,185
2240,1880,3296,2987,384,193
2240,1880,3477,3074,703,326
2240,1880,3716,3192,784,508
2240,1880,3896,3273,1037,736
2240,1880,4193,3422,867,658
2240,1880,4505,3641,813,588
2240,1880,4756,3855,1122,530
2240,1880,4936,4019,2040,675
2240,1880,5056,4072,1920,-362
2240,1880,5412,4257,1564,-718
2240,1880,6961,4694,15,-2267
2240,1920,94,1600,6,4
2240,1920,312,1692,-24,-3
2240,1920,476,1776,-16,4
2240,1920,696,1885,-16,-5
2240,1920,858,1969,2,11
2240,1920,996,2033,144,67
2240,1920,1159,2095,201,100
2240,1920,1373,2190,167,70
2240,1920,1534,2265,226,105
2240,1920,1597,2290,283,165
2240,1920,1749,2363,273,171
2240,1920,1979,2493,223,172
2240,1920,2197,2650,343,70
2240,1920,2535,2711,213,53
2240,1920,2752,2759,128,41
2240,1920,2857,2797,258,67
2240,1920,3114,2862,186,118
2240,1920,3295,2977,185,123
2240,1920,3498,3101,182,118
2240,1920,3678,3209,502,231
2240,1920,4178,3446,342,314
2240,1920,4498,3732,182,148
2240,1920,4932,4049,-17,-30
2240,1920,5036,4091,4,-11
2240,1920,5296,4243,1,-13
2240,1920,6961,4694,-1140,-315
2240,2000,94,1600,4,9
2240,2000,517,1779,-137,-59
2240,2000,698,1884,-178,-104
2240,2000,876,1969,-176,-89
2240,2000,1178,2096,-298,-116
2240,2000,1401,2206,-201,-96
2240,2000,1577,2293,-177,-73
2240,2000,1697,2339,-117,-39
2240,2000,1877,2446,3,-6
2240,2000,2078,2561,-18,-1
2240,2000,2216,2675,9,0
2240,2000,2497,2725,63,-5
2240,2000,2556,2725,164,55
2240,2000,2703,2770,177,70
2240,2000,2878,2827,259,57
2240,2000,3136,2894,170,116
2240,2000,3289,3005,211,115
2240,2000,3496,3123,244,97
2240,2000,3696,3227,444,213
2240,2000,4150,3446,144,78
2240,2000,4459,3684,9,5
2240,2000,4897,4038,83,102
2240,2000,5258,4241,2,19
2240,2000,6961,4694,-903,-125
2240,2080,94,1600,10,9
2240,2080,310,1699,10,1
2240,2080,537,1821,3,9
2240,2080,698,1882,2,-2
2240,2080,937,2009,-77,-29
2240,2080,1157,2103,3,17
2240,2080,1257,2137,203,103
2240,2080,1443,2234,157,86
2240,2080,1602,2310,218,110
2240,2080,1803,2409,137,91
2240,2080,2036,2549,224,131
2240,2080,2243,2697,337,43
2240,2080,2576,2738,144,42
2240,2080,2719,2774,161,66
2240,2080,2878,2823,262,66
2240,2080,3140,2883,180,117
2240,2080,3217,2921,289,208
2240,2080,3307,2992,435,262
2240,2080,3497,3120,623,300
2240,2080,3736,3224,704,456
2240,2080,4115,3420,825,680
2240,2080,4437,3678,803,542
2240,2080,4936,4089,501,190
2240,2080,5019,4135,1143,349
2240,2080,5237,4219,1744,490
2240,2080,6961,4694,20,-2252
2240,2120,94,1600,10,4
2240,2120,282,1708,-20,-19
2240,2120,411,1761,-31,-1
2240,2120,537,1826,3,14
2240,2120,715,1910,-7,-6
2240,2120,837,1971,3,-11
2240,2120,1069,2068,-2,6
2240,2120,1198,2119,2,1
2240,2120,1296,2168,164,77
2240,2120,1457,2242,183,78
2240,2120,1635,2319,165,86
2240,2120,1798,2397,242,143
2240,2120,1976,2516,264,184
2240,2120,2035,2545,545,195
2240,2120,2240,2689,509,100
2240,2120,2277,2693,623,147
2240,2120,2578,2740,642,180
2240,2120,2776,2787,584,233
2240,2120,2897,2837,683,363
2240,2120,3156,2901,964,499
2240,2120,3217,2922,1203,778
2240,2120,3314,2999,1543,1050
2240,2120,3359,3010,1621,1090
2240,2120,3499,3124,1818,1085
2240,2120,3578,3187,2242,1193
2240,2120,4116,3396,2233,1134
2240,2120,4416,3681,2571,1028
2240,2120,4860,4050,2127,-151
2240,2120,4979,4100,2008,-270
2240,2120,5216,4216,1771,-507
2240,2120,6961,4694,26,-2252
2240,2160,94,1600,10,4
2240,2160,332,1705,-20,10
2240,2160,454,1772,1,23
2240,2160,672,1884,-132,-44
2240,2160,878,1987,-198,-87
2240,2160,1057,2064,-177,-64
2240,2160,1199,2127,-196,-83
2240,2160,1296,2168,-229,-93
2240,2160,1437,2237,-237,-97
2240,2160,1677,2339,-237,-99
2240,2160,1838,2423,-161,-84
2240,2160,2040,2544,-200,-124
2240,2160,2255,2710,-195,-150
2240,2160,2577,2739,-317,-29
2240,2160,2739,2791,-159,-51
2240,2160,2956,2845,-216,-45
2240,2160,3316,2989,-416,-149
2240,2160,3516,3140,-397,-271
2240,2160,3658,3198,-438,-278
2240,2160,4076,3384,-754,-390
2240,2160,4397,3697,-877,-557
2240,2160,4954,4102,-1279,-898
2240,2160,5196,4191,-1296,-931
2240,2160,6961,4694,-2881,-1314
2240,2200,94,1600,13,-1
2240,2200,281,1701,50,23
2240,2200,349,1730,211,110
2240,2200,555,1829,165,91
2240,2200,699,1896,261,124
2240,2200,838,1970,269,105
2240,2200,954,2011,251,124
2240,2200,1216,2129,264,131
2240,2200,1417,2221,198,93
2240,2200,1616,2313,224,127
2240,2200,1756,2379,284,181
2240,2200,1836,2427,444,273
2240,2200,2039,2554,561,206
2240,2200,2276,2708,463,76
2240,2200,2597,2758,323,102
2240,2200,2739,2783,369,111
2240,2200,2805,2809,435,131
2240,2200,2897,2851,480,188
2240,2200,3117,2890,403,270
2240,2200,3236,2933,844,467
2240,2200,3315,3015,989,574
2240,2200,3375,3031,1225,869
2240,2200,3518,3148,1382,952
2240,2200,3777,3240,1403,940
2240,2200,4078,3382,1202,818
2240,2200,4936,4074,895,310
2240,2200,5175,4168,1806,541
2240,2200,5278,4199,1703,-569
2240,2200,6176,4466,805,-1467
2240,2200,6961,4693,20,-2252
2240,2240,94,1600,10,-1
2240,2240,301,1701,17,8
2240,2240,557,1835,3,5
2240,2240,818,1964,2,16
2240,2240,1012,2042,1,13
2240,2240,1137,2093,3,7
2240,2240,1257,2157,163,83
2240,2240,1418,2228,202,92
2240,2240,1617,2313,163,67
2240,2240,1758,2384,282,176
2240,2240,2017,2536,243,164
2240,2240,2256,2698,304,62
2240,2240,2558,2755,253,64
2240,2240,2798,2810,182,70
2240,2240,2976,2871,144,34
2240,2240,3116,2899,124,41
2240,2240,3237,2933,143,107
2240,2240,3377,3047,143,93
2240,2240,3518,3142,542,278
2240,2240,4056,3412,324,348
2240,2240,4381,3742,539,358
2240,2240,4914,4091,246,129
2240,2240,5157,4231,303,109
2240,2240,6961,4694,-972,-114
2240,2280,94,1600,7,-1
2240,2280,290,1701,1,-1
2240,2280,463,1793,26,6
2240,2280,676,1886,-2,13
2240,2280,895,1992,5,8
2240,2280,1054,2055,6,-15
2240,2280,1218,2138,2,2
2240,2280,1265,2160,155,80
2240,2280,1419,2236,241,124
2240,2280,1657,2348,119,51
2240,2280,1775,2394,185,106
2240,2280,1951,2494,162,110
2240,2280,2117,2599,163,121
2240,2280,2279,2720,281,40
2240,2280,2558,2761,302,79
2240,2280,2756,2806,373,103
2240,2280,2935,2863,308,81
2240,2280,3125,2910,201,99
2240,2280,3308,2994,212,146
2240,2280,3518,3136,152,68
2240,2280,3659,3198,401,242
2240,2280,4057,3420,323,380
2240,2280,4316,3667,493,402
2240,2280,4917,4132,3,-12
2240,2280,5156,4260,4,20
2240,2280,6961,4694,-1521,-345
2240,2320,94,1600,4,-1
2240,2320,306,1708,14,12
2240,2320,478,1794,22,16
2240,2320,638,1861,-2,13
2240,2320,737,1923,3,2
2240,2320,959,2030,-79,-41
2240,2320,1014,2056,6,-6
2240,2320,1276,2172,4,-7
2240,2320,1417,2243,3,-3
2240,2320,1615,2329,25,11
2240,2320,1796,2411,4,9
2240,2320,1872,2450,88,50
2240,2320,2078,2566,2,14
2240,2320,2279,2714,1,6
2240,2320,2578,2755,2,5
2240,2320,2797,2816,6,-2
2240,2320,2935,2859,-15,1
2240,2320,3136,2931,1,4
2240,2320,3256,2957,4,3
2240,2320,3518,3137,-111,-93
2240,2320,4036,3381,-516,-241
2240,2320,4356,3665,-316,-285
2240,2320,4518,3840,-158,-160
2240,2320,4838,4034,-318,-194
2240,2320,4895,4069,-55,-29
2240,2320,5135,4200,5,0
2240,2320,5474,4246,-133,13
2240,2320,6961,4694,-769,-185
2240,2360,94,1600,7,4
2240,2360,306,1701,-47,-17
2240,2360,478,1782,2,18
2240,2360,645,1864,-76,-30
2240,2360,755,1922,7,12
2240,2360,872,1989,8,11
2240,2360,1137,2106,3,-6
2240,2360,1318,2194,2,6
2240,2360,1435,2246,3,14
2240,2360,1576,2305,104,55
2240,2360,1677,2355,203,105
2240,2360,1817,2416,183,104
2240,2360,1879,2457,223,132
2240,2360,1996,2519,304,201
2240,2360,2297,2721,283,59
2240,2360,2575,2764,225,56
2240,2360,2791,2818,149,62
2240,2360,2938,2875,142,45
2240,2360,3077,2908,183,52
2240,2360,3259,2946,261,174
2240,2360,3517,3118,523,302
2240,2360,4036,3413,324,347
2240,2360,4356,3752,484,348
2240,2360,4837,4086,303,154
2240,2360,4911,4099,1046,340
2240,2360,5136,4237,1851,462
2240,2360,6961,4694,26,-2262
2240,2400,94,1600,4,4
2240,2400,356,1735,4,-5
2240,2400,496,1814,4,6
2240,2400,738,1934,2,6
2240,2400,877,1995,3,5
2240,2400,1057,2083,3,17
2240,2400,1277,2179,2,11
2240,2400,1421,2258,109,41
2240,2400,1518,2290,162,70
2240,2400,1683,2364,149,70
2240,2400,1819,2417,181,103
2240,2400,2004,2528,296,212
2240,2400,2197,2658,403,122
2240,2400,2297,2729,523,111
2240,2400,2597,2767,383,113
2240,2400,2817,2828,347,96
2240,2400,2976,2876,364,164
2240,2400,3158,2919,382,221
2240,2400,3272,2962,748,418
2240,2400,3338,3031,1002,669
2240,2400,3534,3140,1006,740
2240,2400,4016,3386,824,734
2240,2400,4336,3669,790,555
2240,2400,4538,3868,1282,492
2240,2400,5118,4218,1202,322
2240,2400,6961,4694,23,5
2240,2440,94,1600,4,4
2240,2440,277,1703,83,37
2240,2440,478,1808,3,7
2240,2440,618,1873,13,6
2240,2440,717,1927,63,33
2240,2440,876,1998,17,2
2240,2440,1056,2079,4,1
2240,2440,1319,2197,1,3
2240,2440,1522,2289,-2,11
2240,2440,1657,2354,43,26
2240,2440,1715,2378,125,62
2240,2440,1837,2425,183,135
2240,2440,2018,2541,189,134
2240,2440,2198,2657,122,83
2240,2440,2317,2731,343,49
2240,2440,2597,2758,263,82
2240,2440,2654,2770,522,134
2240,2440,2788,2817,492,143
2240,2440,2977,2872,396,168
2240,2440,3176,2908,364,232
2240,2440,3277,2954,743,446
2240,2440,3358,3044,1082,756
2240,2440,3534,3130,1296,920
2240,2440,4017,3398,1103,802
2240,2440,4816,4072,731,237
2240,2440,4877,4080,1223,370
2240,2440,5115,4209,1866,490
2240,2440,6961,4694,20,-2262
2280,1480,94,1600,4,-1
2280,1480,396,1734,24,6
2280,1480,680,1902,-100,-62
2280,1480,835,1972,5,8
2280,1480,1033,2048,7,-3
2280,1480,1141,2096,219,99
2280,1480,1297,2156,223,104
2280,1480,1357,2188,303,132
2280,1480,1518,2261,422,239
2280,1480,1718,2356,402,244
2280,1480,1936,2496,524,164
2280,1480,2121,2586,479,114
2280,1480,2453,2642,287,98
2280,1480,2596,2691,304,89
2280,1480,2754,2729,386,131
2280,1480,2895,2777,405,163
2280,1480,3037,2811,403,209
2280,1480,3138,2854,668,330
2280,1480,3293,2943,687,337
2280,1480,3437,3004,704,360
2280,1480,3974,3294,326,161
2280,1480,4297,3488,146,86
2280,1480,4635,3740,5,20
2280,1480,5073,4084,4,-5
2280,1480,5199,4170,241,70
2280,1480,5437,4240,263,140
2280,1480,5545,4297,554,192
2280,1480,6961,4694,23,15
2280,1520,94,1600,4,-1
2280,1520,264,1689,-44,-29
2280,1520,371,1745,109,50
2280,1520,474,1787,146,73
2280,1520,605,1857,248,117
2280,1520,855,1968,140,56
2280,1520,1065,2056,95,44
2280,1520,1172,2096,108,64
2280,1520,1295,2155,245,105
2280,1520,1357,2186,383,174
2280,1520,1537,2263,300,146
2280,1520,1736,2360,224,160
2280,1520,1959,2501,161,99
2280,1520,2117,2589,343,91
2280,1520,2213,2611,407,109
2280,1520,2458,2664,302,76
2280,1520,2614,2703,286,97
2280,1520,2759,2730,401,150
2280,1520,2896,2796,404,184
2280,1520,3056,2826,424,254
2280,1520,3153,2864,907,496
2280,1520,3297,2974,1003,496
2280,1520,3472,3065,1168,695
2280,1520,4278,3440,802,700
2280,1520,4634,3713,806,587
2280,1520,5065,4087,894,357
2280,1520,5176,4139,1805,560
2280,1520,5437,4290,1544,-738
2280,1520,6961,4694,20,-2262
2280,1600,94,1600,4,-1
2280,1600,294,1698,-16,-4
2280,1600,474,1798,-34,-28
2280,1600,638,1873,2,7
2280,1600,853,1970,16,4
2280,1600,1035,2049,-3,-10
2280,1600,1218,2126,-18,-6
2280,1600,1353,2182,187,98
2280,1600,1539,2268,221,112
2280,1600,1754,2374,206,126
2280,1600,1956,2492,204,108
2280,1600,2138,2596,342,84
2280,1600,2462,2672,158,28
2280,1600,2613,2697,247,63
2280,1600,2697,2728,352,101
2280,1600,2853,2761,387,159
2280,1600,3037,2817,443,243
2280,1600,3229,2924,731,336
2280,1600,3337,2986,943,444
2280,1600,3476,3063,1144,697
2280,1600,3956,3245,1144,795
2280,1600,4276,3420,1124,760
2280,1600,4615,3725,1025,555
2280,1600,4861,3907,1328,577
2280,1600,5033,4006,1951,698
2280,1600,5097,4040,1887,-393
2280,1600,5397,4199,1587,-693
2280,1600,6961,4694,23,-2257
2280,1640,94,1600,7,9
2280,1640,298,1699,14,10
2280,1640,497,1796,5,8
2280,1640,625,1858,35,2
2280,1640,797,1959,3,1
2280,1640,955,2008,5,12
2280,1640,1097,2070,3,10
2280,1640,1337,2184,3,1
2280,1640,1590,2295,-30,-15
2280,1640,1698,2345,2,5
2280,1640,1897,2458,3,2
2280,1640,1978,2498,182,102
2280,1640,2156,2599,324,81
2280,1640,2477,2676,223,64
2280,1640,2617,2712,269,62
2280,1640,2865,2780,211,64
2280,1640,3058,2838,202,102
2280,1640,3255,2943,495,241
2280,1640,3336,2968,944,472
2280,1640,3486,3072,1146,713
2280,1640,4261,3455,779,665
2280,1640,5036,4123,364,117
2280,1640,5396,4236,769,248
2280,1640,6961,4694,23,15
2280,1680,94,1600,4,9
2280,1680,299,1699,1,1
2280,1680,450,1777,10,8
2280,1680,673,1883,7,17
2280,1680,817,1953,3,7
2280,1680,1055,2048,5,12
2280,1680,1197,2114,183,86
2280,1680,1379,2203,141,57
2280,1680,1518,2254,262,146
2280,1680,1780,2390,200,110
2280,1680,1977,2495,203,125
2280,1680,2161,2612,339,88
2280,1680,2497,2684,203,56
2280,1680,2696,2738,163,26
2280,1680,2857,2753,223,87
2280,1680,3077,2840,163,120
2280,1680,3238,2961,242,99
2280,1680,3476,3055,257,94
2280,1680,3717,3147,243,128
2280,1680,3956,3271,284,144
2280,1680,4237,3419,343,261
2280,1680,4571,3709,129,91
2280,1680,5017,4090,3,-6
2280,1680,5137,4164,3,-4
2280,1680,5396,4271,4,9
2280,1680,6119,4477,14,7
2280,1680,6961,4694,18,10
2280,1720,94,1600,4,14
2280,1720,298,1696,2,24
2280,1720,535,1817,-15,3
2280,1720,641,1877,19,3
2280,1720,816,1952,124,48
2280,1720,1083,2057,-3,3
2280,1720,1268,2141,12,4
2280,1720,1434,2220,66,25
2280,1720,1495,2246,123,63
2280,1720,1615,2295,225,125
2280,1720,1758,2378,240,131
2280,1720,1837,2415,343,205
2280,1720,1976,2504,533,180
2280,1720,2175,2619,625,141
2280,1720,2515,2680,577,174
2280,1720,2797,2751,525,213
2280,1720,3079,2856,401,224
2280,1720,3177,2883,549,276
2280,1720,3257,2951,753,348
2280,1720,3317,2983,923,462
2280,1720,3478,3081,1067,608
2280,1720,4236,3448,524,447
2280,1720,4543,3714,457,386
2280,1720,4994,4071,366,149
2280,1720,5357,4223,827,261
2280,1720,6961,4693,20,11
2280,1760,94,1600,7,-1
2280,1760,297,1695,-46,-31
2280,1760,412,1742,8,18
2280,1760,639,1869,21,11
2280,1760,927,1988,-107,-28
2280,1760,1076,2047,-136,-47
2280,1760,1199,2116,-119,-56
2280,1760,1373,2190,-173,-70
2280,1760,1558,2270,-178,-70
2280,1760,1697,2327,-117,-47
2280,1760,1836,2417,-136,-77
2280,1760,2035,2539,-195,-119
2280,1760,2178,2625,2,-5
2280,1760,2443,2676,17,4
2280,1760,2517,2687,203,53
2280,1760,2717,2739,163,61
2280,1760,2882,2799,218,61
2280,1760,3100,2857,180,103
2280,1760,3277,2967,203,113
2280,1760,3476,3068,464,232
2280,1760,3557,3127,663,333
2280,1760,3936,3287,624,513
2280,1760,4216,3445,764,635
2280,1760,4559,3748,781,492
2280,1760,4976,4067,989,347
2280,1760,5336,4226,1645,478
2280,1760,5957,4408,1024,-1253
2280,1760,6961,4694,20,-2257
2280,1800,94,1600,4,4
2280,1800,297,1680,3,15
2280,1800,696,1898,-256,-128
2280,1800,796,1944,-182,-90
2280,1800,897,1988,-97,-48
2280,1800,1116,2077,-207,-83
2280,1800,1258,2137,-138,-57
2280,1800,1679,2334,-399,-194
2280,1800,1834,2417,-334,-157
2280,1800,1998,2499,-298,-159
2280,1800,2184,2617,-344,-197
2280,1800,2455,2676,-455,-176
2280,1800,2676,2732,-456,-112
2280,1800,2817,2763,-357,-83
2280,1800,2899,2788,-219,-48
2280,1800,3115,2847,-295,-67
2280,1800,3277,2965,-177,-105
2280,1800,3477,3076,-197,-96
2280,1800,3559,3124,-79,-44
2280,1800,3914,3278,6,2
2280,1800,4198,3439,2,-19
2280,1800,4536,3743,4,17
2280,1800,4954,4055,86,45
2280,1800,5081,4116,259,124
2280,1800,5337,4233,823,267
2280,1800,5664,4350,1317,349
2280,1800,6961,4693,20,-2262
2280,1840,94,1600,-4,9
2280,1840,376,1735,4,5
2280,1840,558,1831,2,9
2280,1840,638,1873,100,41
2280,1840,915,1990,5,10
2280,1840,1098,2069,2,11
2280,1840,1317,2162,103,58
2280,1840,1422,2219,185,85
2280,1840,1597,2295,243,125
2280,1840,1691,2332,309,188
2280,1840,1737,2355,463,285
2280,1840,1893,2438,567,262
2280,1840,1999,2511,684,218
2280,1840,2179,2632,641,148
2280,1840,2457,2693,539,121
2280,1840,2676,2731,604,229
2280,1840,2818,2772,682,328
2280,1840,2994,2809,906,451
2280,1840,3104,2860,1096,575
2280,1840,3277,2960,1053,559
2280,1840,3497,3090,1031,610
2280,1840,3896,3243,1064,837
2280,1840,4197,3421,1123,819
2280,1840,4954,4063,906,337
2280,1840,5063,4094,1924,610
2280,1840,5315,4231,1672,-611
2280,1840,6961,4694,26,-2257
2280,1960,94,1600,7,9
2280,1960,298,1691,1,8
2280,1960,496,1799,44,21
2280,1960,717,1906,32,8
2280,1960,836,1951,94,48
2280,1960,977,2011,123,49
2280,1960,1096,2057,264,143
2280,1960,1358,2195,242,105
2280,1960,1580,2296,160,84
2280,1960,1748,2371,272,154
2280,1960,1796,2402,424,258
2280,1960,2017,2527,483,173
2280,1960,2214,2651,466,109
2280,1960,2496,2695,364,125
2280,1960,2679,2757,509,147
